sentence_index,word_index,word,lex
3826,3,.,.
3826,4,.,.
3827,0,حمود,حَمُّود
3827,1,:,:
3827,2,يبين,بَيَّن
3827,3,انج,اِنّ
3827,4,تحبين,حَبّ
3827,5,عجل,عَجَّل
3827,6,.,.
3827,7,.,.
3828,0,جزوي,جَزو
3828,1,:,:
3828,2,احب,حَبّ
3828,3,!,!
3829,0,حمود,حَمُّود
3829,1,:,:
3829,2,هيه,هَيه
3829,3,.,.
3829,4,.,.
3830,0,جزوي,جَزو
3830,1,تصد,صَدّ
3830,2,:,:
3830,3,لا,لا
3830,4,ما,ما
3830,5,احب,حَبّ
3830,6,.,.
3830,7,.,.
3830,8,انا,اَنا
3830,9,ارمس,رَمَس
3830,10,بشكل,شَكل
3830,11,عام,عام
3830,12,.,.
3830,13,.,.
3830,14,"""",""""
3830,15,تطالعه,طالَع
3830,16,"""",""""
3830,17,شفت,شاف
3830,18,حركات,حَرَكَة
3830,19,مهور,مُهُّور
3830,20,وتحمست,تِحَمَّس
3830,21,.,.
3830,22,.,.
3830,23,قلت,قال
3830,24,فخاطري,خاطِر
3830,25,اسوي,سَوَّى
3830,26,كي,كِي
3830,27,بعد,بَعِد
3831,0,حمود,حَمُّود
3831,1,بضيق,ضِيق
3831,2,خفيف,خَفِيف
3831,3,:,:
3831,4,ايوا,اَيوا
3831,5,.,.
3831,6,.,.
3831,7,بتسوين,سَوَّى
3831,8,ان,اِن
3831,9,شاء,شاء
3831,10,الله,اللّٰه
3832,0,جزوي,جَزو
3832,1,:,:
3832,2,وان,اِن
3832,3,شاء,شاء
3832,4,الله,اللّٰه
3832,5,حرمتك,حُرمَة
3832,6,تسوي,سَوَّى
3832,7,لك,لِ
3832,8,انت,اِنتَ
3832,9,بعد,بَعِد
3832,10,.,.
3832,11,.,.
3833,0,حمود,حَمُّود
3833,1,:,:
3833,2,انا,اَنا
3833,3,اللي,اِللِي
3833,4,باسوي,سَوَّى
3833,5,حق,حَقّ
3833,6,حرمتي,حُرمَة
3833,7,.,.
3833,8,.,.
3833,9,"""",""""
3833,10,يغمض,غَمَّض
3833,11,عينه,عَين
3833,12,"""",""""
3833,13,اه,اَه
3833,14,وينها,وَين
3833,15,بس,بَسّ
3833,16,ما,ما
3833,17,تدري,دَرَى
3833,18,عن,عَن
3833,19,هوا,هَوا
3833,20,داري,دار
3833,21,.,.
3833,22,.,.
3833,23,الله,اللّٰه
3833,24,يسامحها,سامَح
3833,25,.,.
3833,26,.,.
3834,0,جزوي,جَزو
3834,1,تطالعه,طالَع
3834,2,.,.
3834,3,.,.
3835,0,حمود,حَمُّود
3835,1,:,:
3835,2,حصوه,حِصُّوه
3835,3,معذبتي,مِعَذِّب
3835,4,حيل,حِيل
3835,5,.,.
3835,6,.,.
3836,0,جزوي,جَزو
3836,1,تغمض,غَمَّض
3836,2,عينها,عَين
3836,3,بقوة,قُوَّة
3836,4,وتمسك,مَسَك
3836,5,قلبها,قَلب
3836,6,.,.
3836,7,.,.
3836,8,ما,ما
3836,9,تدري,دَرَى
3836,10,ليش,لَيش
3836,11,يوم,يَوم
3836,12,تشوفه,شاف
3836,13,وهو,هُوَ
3836,14,يرمس,رَمَس
3836,15,عنها,عَن
3836,16,تتألم,تِأَلَّم
3836,17,.,.
3836,18,.,.
3836,19,فالفون,فَون
3836,20,ما,ما
3836,21,كان,كان
3836,22,يعورها,عَوَّر
3836,23,الشعور,شُعُور
3836,24,ابدا,اَبَد
3836,25,!,!
3836,26,ليش,لَيش
3836,27,يوم,يَوم
3836,28,هو,هُوَ
3836,29,قدامها,قِدّام
3836,30,اختلف,اِختَلَف
3836,31,الشعور,شُعُور
3836,32,!,!
3836,33,!,!
3836,34,!,!
3836,35,!,!
3837,0,حمود,حَمُّود
3837,1,يطالعها,طالَع
3837,2,:,:
3837,3,جزوي,جَزو
3837,4,.,.
3837,5,.,.
3838,0,جزوي,جَزو
3838,1,تحاول,حاوَل
3838,2,تبين,بَيَّن
3838,3,انها,اِنّ
3838,4,عادي,عادِي
3838,5,:,:
3838,6,هاه,هاه
3838,7,.,.
3838,8,.,.
3839,0,حمود,حَمُّود
3839,1,:,:
3839,2,تتوقعين,تِوَقَّع
3839,3,بيجي,جا
3839,4,اليوم,يَوم
3839,5,اللي,اِللِي
3839,6,تحبني,حَبّ
3839,7,فيه,فِي
3839,8,؟,؟
3840,0,جزوي,جَزو
3840,1,:,:
3840,2,هيه,هَيه
3840,3,.,.
3840,4,.,.
3840,5,باذن,اِذن
3840,6,الله,اللّٰه
3841,0,حمود,حَمُّود
3841,1,:,:
3841,2,صدق,صِدق
3841,3,؟,؟
3842,0,جزوي,جَزو
3842,1,:,:
3842,2,ان,اِن
3842,3,شاء,شاء
3842,4,الله,اللّٰه
3842,5,اتمنى,تِمَنَّى
3842,6,.,.
3842,7,.,.
3842,8,اتفائل,تِفاءَل
3842,9,.,.
3842,10,.,.
3843,0,حمود,حَمُّود
3843,1,:,:
3843,2,انزين,اِنزَين
3843,3,كيف,كَيف
3843,4,ومتى,مَتَى
3843,5,.,.
3843,6,.,.
3844,0,جزوي,جَزو
3844,1,تبتسم,اِبتَسَم
3844,2,:,:
3844,3,ان,اِن
3844,4,شاء,شاء
3844,5,الله,اللّٰه
3844,6,قريب,قَرِيب
3844,7,.,.
3844,8,.,.
3845,0,حمود,حَمُّود
3845,1,:,:
3845,2,يا,يا
3845,3,رب,رَبّ
3845,4,يا,يا
3845,5,رب,رَبّ
3845,6,.,.
3845,7,.,.
3845,8,الله,اللّٰه
3845,9,يسمع,سَمَع
3845,10,منج,مِن
3845,11,.,.
3845,12,.,.
3846,0,جزوي,جَزو
3846,1,:,:
3846,2,انت,اِنتَ
3846,3,عاد,عاد
3846,4,لا,لا
3846,5,تطيح,طاح
3846,6,روحك,رَوح
3846,7,واجد,واجِد
3846,8,عليها,عَلَى
3846,9,.,.
3846,10,.,.
3846,11,خلك,خَلَّى
3846,12,ثقيل,ثِقِيل
3846,13,شرات,شَرا
3846,14,سيفوه,سَيفُو
3846,15,.,.
3846,16,.,.
3846,17,يعاملها,عامَل
3846,18,عادي,عادِي
3846,19,كنها,كَنّ
3846,20,ما,ما
3846,21,تعني,عَنَى
3846,22,له,لِ
3846,23,.,.
3846,24,.,.
3846,25,علشان,عَلَشان
3846,26,كي,كِي
3846,27,هي,هِيَ
3846,28,ذايبة,ذايِب
3846,29,فيه,فِي
3846,30,.,.
3846,31,.,.
3847,0,حمود,حَمُّود
3847,1,:,:
3847,2,متى,مَتَى
3847,3,بتشوفني,شاف
3847,4,متى,مَتَى
3847,5,.,.
3847,6,.,.
3847,7,متى,مَتَى
3847,8,بتشوفني,شاف
3847,9,وبتلاحظ,لاحَظ
3847,10,بكل,كِلّ
3847,11,شي,شَي
3847,12,فيني,فِي
3847,13,.,.
3847,14,.,.
3848,0,جزوي,جَزو
3848,1,:,:
3848,2,قريب,قَرِيب
3848,3,ان,اِن
3848,4,شاء,شاء
3848,5,الله,اللّٰه
3848,6,.,.
3848,7,.,.
3849,0,حمود,حَمُّود
3849,1,:,:
3849,2,يعورني,عَوَّر
3849,3,"""",""""
3849,4,ماسك,ماسِك
3849,5,قلبه,قَلب
3849,6,"""",""""
3849,7,واجد,واجِد
3849,8,يعورني,عَوَّر
3849,9,.,.
3849,10,.,.
3850,0,جزوي,جَزو
3850,1,:,:
3850,2,ليش,لَيش
3850,3,؟,؟
3851,0,حمود,حَمُّود
3851,1,:,:
3851,2,انا,اَنا
3851,3,قاعد,قاعِد
3851,4,افكر,فَكَّر
3851,5,فيها,فِي
3851,6,هني,هِنِي
3851,7,وهي,هِيَ
3851,8,.,.
3851,9,.,.
3851,10,"""",""""
3851,11,يبتسم,اِبتَسَم
3851,12,ببرود,بُرُود
3851,13,"""",""""
3851,14,تفكر,فَكَّر
3851,15,فسيفوه,سَيف
3851,16,وحارقة,حارِق
3851,17,عمرها,عُمر
3851,18,عليه,عَلَى
3851,19,.,.
3851,20,.,.
3851,21,ووتترجاه,تَرَجَّى
3851,22,عنار,نار
3851,23,يوصل,وَصَل
3851,24,.,.
3851,25,.,.
3851,26,وو,وَِ
3851,27,"""",""""
3851,28,يحط,حَطّ
3851,29,ايده,اِيد
3851,30,عبداية,بِدايَة
3851,31,خشمه,خَشم
3851,32,من,مِن
3851,33,فوق,فَوق
3851,34,ويرص,رَصّ
3851,35,عليه,عَلَى
3851,36,.,.
3851,37,.,.
3851,38,"""",""""
3851,39,ما,ما
3851,40,اعرف,عَرَف
3851,41,اوصف,وِصَف
3851,42,لج,لِ
3851,43,.,.
3851,44,.,.
3852,0,هدوء,هُدُوء
3852,1,بسيط,بَسِيط
3852,2,.,.
3852,3,.,.
3853,0,جزوي,جَزو
3853,1,تلعب,لَعَب
3853,2,بالشوكة,شَوكَة
3853,3,:,:
3853,4,لما,لَمّا
3853,5,فجأة,فَجأَة
3853,6,تكتشف,اِكتَشَف
3853,7,بدون,دُون
3853,8,سابق,سابِق
3853,9,انذار,اِنذار
3853,10,انك,اِنّ
3853,11,تحب,حَبّ
3853,12,!,!
3853,13,!,!
3853,14,وقاعد,قاعِد
3853,15,مع,مَع
3853,16,اللي,اِللِي
3853,17,تحبه,حَبّ
3853,18,وهو,هُوَ
3853,19,يفكر,فَكَّر
3853,20,بغيرك,غَير
3853,21,.,.
3853,22,.,.
3853,23,قاعد,قاعِد
3853,24,معه,مَع
3853,25,وهو,هُوَ
3853,26,يطري,اَطرَى
3853,27,شخص,شَخص
3853,28,ثاني,ثانِي
3853,29,وباله,بال
3853,30,مع,مَع
3853,31,شخص,شَخص
3853,32,ثاني,ثانِي
3853,33,!,!
3853,34,!,!
3853,35,!,!
3853,36,.,.
3853,37,.,.
3853,38,قاعد,قاعِد
3853,39,معه,مَع
3853,40,وهو,هُوَ
3853,41,ما,ما
3853,42,يشوفك,شاف
3853,43,لأنه,اَنّ
3853,44,يشوف,شاف
3853,45,اللي,اِللِي
3853,46,يحبه,حَبّ
3853,47,.,.
3853,48,.,.
3853,49,لدرجة,دَرَجَة
3853,50,تخيل,تِخَيَّل
3853,51,شو,شُو
3853,52,.,.
3853,53,.,.
3853,54,انه,اِنّ
3853,55,دموعك,دَمع
3853,56,تنزل,نِزَل
3853,57,عليه,عَلَى
3853,58,وانت,اِنتَ
3853,59,معه,مَع
3853,60,وما,ما
3853,61,يشوفها,شاف
3853,62,.,.
3853,63,.,.
3853,64,"""",""""
3853,65,تمسح,مَسَح
3853,66,دمعتها,دَمعَة
3853,67,بسرعة,سِرعَة
3853,68,"""",""""
3853,69,يا,يا
3853,70,قوتها,قُوَّة
3853,71,.,.
3853,72,.,.
3853,73,صدق,صِدق
3853,74,شعور,شُعُور
3853,75,يعور,عَوَّر
3853,76,.,.
3853,77,.,.
3854,0,حمود,حَمُّود
3854,1,يرفع,رَفَع
3854,2,راسه,راس
3854,3,ويمسح,مَسَح
3854,4,دمعته,دَمعَة
3854,5,:,:
3854,6,تعرفين,عَرَف
3854,7,الشعور,شُعُور
3854,8,صح,صَحّ
3854,9,.,.
3854,10,.,.
3854,11,حاسة,حاسِس
3854,12,فيني,فِي
3854,13,؟,؟
3855,0,جزوي,جَزو
3855,1,:,:
3855,2,اعرفه,عَرَف
3855,3,.,.
3855,4,.,.
3855,5,حاسة,حاسِس
3855,6,والله,اللّٰه
3856,0,حمود,حَمُّود
3856,1,:,:
3856,2,ما,ما
3856,3,حد,حَدّـ
3856,4,يفهمني,فَهَّم
3856,5,ويحس,حَسّ
3856,6,فيني,فِي
3856,7,غيرج,غَير
3856,8,.,.
3856,9,.,.
3857,0,جزوي,جَزو
3857,1,تبتسم,اِبتَسَم
3857,2,:,:
3857,3,هونها,هَوَّن
3857,4,.,.
3857,5,.,.
3857,6,بتهون,هان
3857,7,ان,اِن
3857,8,شاء,شاء
3857,9,الله,اللّٰه
3858,0,حمود,حَمُّود
3858,1,يطالعها,طالَع
3858,2,:,:
3858,3,ان,اِن
3858,4,شاء,شاء
3858,5,الله,اللّٰه
3858,6,.,.
3858,7,.,.
3858,8,وباخذ,اَخِذ
3858,9,على,عَلَى
3858,10,كلامج,كَلام
3858,11,.,.
3858,12,.,.
3858,13,انها,اِنّ
3858,14,ممكن,مُمكِن
3858,15,تحبني,حَبّ
3858,16,في,فِي
3858,17,يوم,يَوم
3858,18,.,.
3858,19,.,.
3859,0,جزوي,جَزو
3859,1,تقوم,قام
3859,2,:,:
3859,3,ترجاها,تِرَجَّى
3859,4,.,.
3859,5,.,.
3859,6,واكيد,اَكِيد
3859,7,بتحبك,حَبّ
3859,8,.,.
3859,9,.,.
3860,0,حمود,حَمُّود
3860,1,:,:
3860,2,باترجاها,تِرَجَّى
3860,3,.,.
3860,4,.,.
3860,5,طول,طُول
3860,6,العمر,عُمر
3860,7,.,.
3860,8,.,.
3860,9,"""",""""
3860,10,يمسح,مَسَح
3860,11,دمعته,دَمعَة
3860,12,"""",""""
3860,13,انتي,اِنتِي
3860,14,وين,وَين
3860,15,رايحة,رايِح
3860,16,.,.
3860,17,.,.
3861,0,جزوي,جَزو
3861,1,:,:
3861,2,باتمشى,تِمَشَّى
3861,3,شوي,شُوَيّ
3861,4,"""",""""
3861,5,تبتسم,اِبتَسَم
3861,6,"""",""""
3861,7,الجو,جَوّ
3861,8,بارد,بارِد
3861,9,ومن,مِن
3861,10,زمان,زَمان
3861,11,ما,ما
3861,12,جانا,جا
3861,13,البرد,بَرد
3861,14,كي,كِي
3861,15,.,.
3861,16,.,.
3861,17,خاطري,خاطِر
3861,18,اتمشى,تِمَشَّى
3861,19,عالبحر,بَحر
3861,20,فهالبرودة,بُرُودَة
3861,21,.,.
3861,22,.,.
3862,0,حمود,حَمُّود
3862,1,:,:
3862,2,ما,ما
3862,3,تخافين,خًاف
3862,4,.,.
3862,5,.,.
3862,6,الدنيا,دِنيا
3862,7,ظلام,ظَلام
3862,8,.,.
3862,9,.,.
3863,0,جزوي,جَزو
3863,1,:,:
3863,2,ليش,لَيش
3863,3,قالوا,قال
3863,4,لك,لِ
3863,5,انا,اَنا
3863,6,مهور,مُهُّور
3863,7,"""",""""
3863,8,تبتسم,اِبتَسَم
3863,9,"""",""""
3863,10,انا,اَنا
3863,11,ما,ما
3863,12,اخاف,خاف
3863,13,.,.
3863,14,.,.
3864,0,حمود,حَمُّود
3864,1,:,:
3864,2,خلاص,خَلاص
3864,3,باترجاج,تِرَجَّى
3864,4,هني,هِنِي
3864,5,.,.
3864,6,.,.
3865,0,جزوي,جَزو
3865,1,تبتسم,اِبتَسَم
3865,2,ومشت,مِشَى
3865,3,وقبل,قَبل
3865,4,لا,لا
3865,5,تروح,راح
3865,6,قالت,قال
3865,7,له,لِ
3865,8,:,:
3865,9,حمود,حَمُّود
3865,10,.,.
3865,11,.,.
3866,0,حمود,حَمُّود
3866,1,رفع,رَفَع
3866,2,راسه,راس
3866,3,يطالعها,طالَع
3866,4,:,:
3866,5,هلا,هَلا
3866,6,.,.
3866,7,.,.
3867,0,جزوي,جَزو
3867,1,:,:
3867,2,تخيل,تِخَيَّل
3867,3,تخيل,تِخَيَّل
3867,4,.,.
3867,5,.,.
3867,6,ان,اِنّ
3867,7,انا,اَنا
3867,8,حصوه,حِصُّوه
3867,9,.,.
3867,10,.,.
3867,11,وقلت,قال
3867,12,لك,لِ
3867,13,باروح,راح
3867,14,اتمشى,تِمَشَّى
3867,15,بروحي,رَوح
3867,16,لا,لا
3867,17,تلحقني,لَحَّق
3867,18,.,.
3867,19,.,.
3867,20,وكنت,كان
3867,21,مجروحة,مَجرُوح
3867,22,واجد,واجِد
3867,23,واجد,واجِد
3867,24,.,.
3867,25,.,.
3867,26,بتخليني,خَلَّى
3867,27,؟,؟
3868,0,حمود,حَمُّود
3868,1,يوقف,وَقَّف
3868,2,:,:
3868,3,لا,لا
3868,4,طبعا,طَبع
3868,5,.,.
3868,6,.,.
3868,7,بالحقج,لَحَّق
3868,8,وما,ما
3868,9,اخليج,خَلَّى
3868,10,بروحج,رَوح
3868,11,دقيقة,دِقِيقَة
3869,0,جزوي,جَزو
3869,1,تصد,صَدّ
3869,2,الصوب,صَوب
3869,3,الثاني,ثانِي
3869,4,وخلت,خَلَّى
3869,5,دمعتها,دَمعَة
3869,6,تنزل,نِزَل
3869,7,.,.
3869,8,.,.
3870,0,حمود,حَمُّود
3870,1,:,:
3870,2,بس,بَسّ
3870,3,مع,مَع
3870,4,الاسف,اَسَف
3870,5,الحين,حِين
3870,6,انتي,اِنتِي
3870,7,جزوي,جَزو
3870,8,مش,مِش
3870,9,حصوه,حِصُّوه
3870,10,.,.
3870,11,.,.
3871,0,جزوي,جَزو
3871,1,عاطيته,عاطي
3871,2,الظهر,ظَهر
3871,3,وتنزل,نِزَل
3871,4,دموعها,دَمع
3871,5,:,:
3871,6,صح,صَحّ
3871,7,.,.
3871,8,.,.
3871,9,مالت,مال
3871,10,عليك,عَلَى
3871,11,حمار,حِمار
3871,12,.,.
3871,13,.,.
3872,0,حمود,حَمُّود
3872,1,:,:
3872,2,بل,بَل
3872,3,ليش,لَيش
3872,4,.,.
3872,5,.,.
3873,0,جزوي,جَزو
3873,1,تمشي,مِشَى
3873,2,:,:
3873,3,كيفي,كَيف
3873,4,.,.
3873,5,.,.
3873,6,يالله,ياللّٰه
3873,7,كب,كَبّ
3873,8,باتمشى,تِمَشَّى
3873,9,وبارجع,رَجَع
3873,10,.,.
3873,11,.,.
3874,0,ومسحت,مَسَح
3874,1,دموعها,دَمع
3874,2,بظهر,ظَهر
3874,3,ايدها,اِيد
3874,4,.,.
3874,5,.,.
3875,0,تجامل,جامَل
3875,1,حبي,حِبّ
3875,2,الطاهر,طاهِر
3875,3,وتهواني,هَوَى
3875,4,غصب,غَصب
3875,5,يا,يا
3875,6,فلان,فُلان
3876,0,يسمونه,سَمَّى
3876,1,طرف,طَرف
3876,2,واحد,واحِد
3876,3,حبيب,حَبِيب
3876,4,يجامل,جامَل
3876,5,الثاني,ثانِي
3877,0,وانا,اَنا
3877,1,ادري,دَرَى
3877,2,نهايتنا,نِهايَة
3877,3,واغامر,غامَر
3877,4,لو,لَو
3877,5,انا,اَنا
3877,6,خسران,خَسران
3878,0,واعرف,عَرَف
3878,1,اني,اِنّ
3878,2,باقول,قال
3878,3,انت,اِنتَ
3878,4,نسيت,نِسَى
3878,5,وحبك,حِبّ
3878,6,الجاني,جانِي
3879,0,وانا,اَنا
3879,1,والله,اللّٰه
3879,2,يا,يا
3879,3,حبي,حِبّ
3879,4,اعرف,عَرَف
3879,5,اني,اِنّ
3879,6,انا,اَنا
3879,7,غلطان,غَلطان
3880,0,ولكن,لَكِن
3880,1,سنة,سَنَة
3880,2,الدنيا,دِنيا
3880,3,،,،
3880,4,تحب,حَبّ
3880,5,،,،
3880,6,ولازم,لازِم
3880,7,تعاني,عانَى
3881,0,انا,اَنا
3881,1,عايش,عايِش
3881,2,مع,مَع
3881,3,نفسي,نَفس
3881,4,وشوقي,شَوق
3881,5,يحترق,اِحتَرَق
3881,6,عطشان,عَطشان
3882,0,وامني,مَنَّى
3882,1,نفسي,نَفس
3882,2,بحبك,حِبّ
3882,3,ويمكن,اَمكَن
3882,4,تصدق,صَدَّق
3882,5,اشجاني,شَجَن
3883,0,انا,اَنا
3883,1,ما,ما
3883,2,اندم,نِدَم
3883,3,على,عَلَى
3883,4,وقتي,وَقِت
3883,5,فكيف,كَيف
3883,6,بحبكم,حِبّ
3883,7,ندمان,نَدمان
3884,0,كفاية,كِفايَة
3884,1,شوقتك,شَوق
3884,2,يا,يا
3884,3,خل,خِلّ
3884,4,تبدد,بَدَّد
3884,5,كامل,كامِل
3884,6,احزاني,حُزن
3885,0,تبين,بَغَى
3885,1,اكذب,كَذَب
3885,2,على,عَلَى
3885,3,نفسي,نَفس
3885,4,واقول,قال
3885,5,احنا,اِحنا
3885,6,ترانا,تَرَى
3885,7,اخوان,اَخ
3886,0,صعب,صَعب
3886,1,والله,اللّٰه
3886,2,يا,يا
3886,3,خلي,خِلّ
3886,4,اعدك,عَدّ
3886,5,باقي,باقِي
3886,6,اخواني,اَخ
3887,0,انا,اَنا
3887,1,يمكن,اَمكَن
3887,2,علشان,عَلَشان
3887,3,الحب,حِبّ
3887,4,ابقى,بَقَى
3887,5,للفجر,فَجر
3887,6,سهران,سَهران
3888,0,احس,حَسّ
3888,1,اني,اِنّ
3888,2,انا,اَنا
3888,3,منفي,مَنفِي
3888,4,وساكن,ساكِن
3888,5,داخل,داخِل
3888,6,اوطاني,وَطَن
3889,0,شعور,شُعُور
3889,1,الضد,ضِدّ
3889,2,وسط,وَسَط
3889,3,الضد,ضِدّ
3889,4,وسط,وَسَط
3889,5,الحب,حِبّ
3889,6,والهجران,هِجران
3890,0,شعور,شُعُور
3890,1,العاجز,عاجِز
3890,2,القادر,قادِر
3890,3,شعوري,شُعُور
3890,4,دون,دُون
3890,5,وجداني,وِجدان
3891,0,ولكن,لَكِن
3891,1,خلني,خَلَّى
3891,2,بابقى,بَقَى
3891,3,شخص,شَخص
3891,4,قد,قَد
3891,5,عافته,عافَى
3891,6,الاحزان,حُزن
3892,0,واكمل,كَمَّل
3892,1,قصتي,قِصَّة
3892,2,وياك,وَيّا
3892,3,وراضي,راضِي
3892,4,بالذي,اَلَّذِي
3892,5,جاني,جا
3893,0,ترى,تَرَى
3893,1,هذا,هَذا
3893,2,الغرام,غَرام
3893,3,اللي,اِللِي
3893,4,نعيشه,عاش
3893,5,للاسف,اَسَف
3893,6,يا,يا
3893,7,فلان,فُلان
3894,0,يسمونه,سَمَّى
3894,1,طرف,طَرف
3894,2,واحد,واحِد
3894,3,،,،
3894,4,حبيب,حَبِيب
3894,5,يجامل,جامَل
3894,6,الثاني,ثانِي
3895,0,.,.
3896,0,البارت,بارت
3896,1,ال,ال
3896,2,8,ضIگIط
3897,0,دقيقة,دِقِيقَة
3897,1,واحدة,واحِد
3897,2,وقابلها,قابَل
3897,3,حمود,حَمُّود
3897,4,:,:
3897,5,تتحريني,تَحَرَّى
3897,6,اخليج,خَلَّى
3897,7,.,.
3897,8,.,.
3897,9,حسيت,حَسّ
3897,10,ان,اِنّ
3897,11,فيج,فِي
3897,12,شي,شَي
3897,13,وما,ما
3897,14,قدرت,قَدَر
3897,15,.,.
3897,16,.,.
3898,0,جزوي,جَزو
3898,1,تطالع,طالَع
3898,2,عيونه,عَين
3898,3,.,.
3898,4,.,.
3898,5,يتكلم,تِكَلَّم
3898,6,بصدق,صِدق
3898,7,يبين,بَيَّن
3898,8,عليه,عَلَى
3898,9,.,.
3898,10,.,.
3898,11,ما,ما
3898,12,يصطنع,اِصطَنَع
3898,13,اي,اَيّ
3898,14,مشاعر,مَشعَر
3898,15,.,.
3898,16,.,.
3898,17,"""",""""
3898,18,تغمض,غَمَّض
3898,19,عينها,عَين
3898,20,"""",""""
3898,21,كيف,كَيف
3898,22,كي,كِي
3898,23,كيف,كَيف
3898,24,.,.
3898,25,!,!
3898,26,!,!
3899,0,حمود,حَمُّود
3899,1,:,:
3899,2,شفيج,فِي
3899,3,جزوي,جَزو
3899,4,خبريني,خَبَّر
3899,5,.,.
3899,6,؟,؟
3900,0,جزوي,جَزو
3900,1,ما,ما
3900,2,تطالعه,طالَع
3900,3,:,:
3900,4,ما,ما
3900,5,فيني,فِي
3900,6,شي,شَي
3900,7,.,.
3900,8,.,.
3901,0,حمود,حَمُّود
3901,1,:,:
3901,2,كيف,كَيف
3901,3,ما,ما
3901,4,فيج,فِي
3901,5,شي,شَي
3901,6,.,.
3901,7,.,.
3901,8,انتي,اِنتِي
3901,9,من,مِن
3901,10,شفتيني,شاف
3901,11,وانتي,اِنتِي
3901,12,مش,مِش
3901,13,طبيعية,طَبِيعِي
3901,14,.,.
3901,15,.,.
3901,16,.,.
3901,17,فيج,فِي
3901,18,شي,شَي
3901,19,؟,؟
3901,20,مضايقج,مِضايِق
3901,21,شي,شَي
3901,22,؟,؟
3901,23,انا,اَنا
3901,24,زعلتج,زَعَل
3901,25,في,فِي
3901,26,شي,شَي
3901,27,؟,؟
3902,0,جزوي,جَزو
3902,1,تطالعه,طالَع
3902,2,:,:
3902,3,يهمك,هَمَّ
3902,4,؟,؟
3903,0,حمود,حَمُّود
3903,1,:,:
3903,2,اكيد,اَكِيد
3903,3,يهمني,هَمَّ
3903,4,.,.
3903,5,.,.
3904,0,جزوي,جَزو
3904,1,:,:
3904,2,ليش,لَيش
3904,3,يهمك,هَمَّ
3904,4,.,.
3904,5,.,.
3905,0,حمود,حَمُّود
3905,1,:,:
3905,2,كيف,كَيف
3905,3,تسأليني,سَأَل
3905,4,هالسؤال,سُؤال
3905,5,!,!
3905,6,يعني,عَنَى
3905,7,ما,ما
3905,8,تعرفين,عَرَف
3905,9,غلاتج,غَلاة
3905,10,عندي,عِند
3905,11,.,.
3905,12,.,.
3905,13,ما,ما
3905,14,تهونين,هان
3905,15,علي,عَلَى
3905,16,.,.
3905,17,.,.
3906,0,جزوي,جَزو
3906,1,:,:
3906,2,ليش,لَيش
3906,3,ما,ما
3906,4,اهون,هان
3906,5,.,.
3906,6,.,.
3907,0,حمود,حَمُّود
3907,1,:,:
3907,2,انتي,اِنتِي
3907,3,شرات,شَرا
3907,4,اختي,اُخت
3907,5,واكثر,اَكثَر
3907,6,.,.
3907,7,.,.
3908,0,جزوي,جَزو
3908,1,بصوت,صَوت
3908,2,واطي,واطِي
3908,3,:,:
3908,4,اختي,اُخت
3908,5,.,.
3908,6,.,.
3909,0,حمود,حَمُّود
3909,1,ما,ما
3909,2,سمعها,سَمَع
3909,3,:,:
3909,4,شو,شُو
3909,5,قلتي,قال
3909,6,؟,؟
3910,0,جزوي,جَزو
3910,1,:,:
3910,2,ما,ما
3910,3,شي,شَي
3910,4,اخوي,اَخّـ
3910,5,.,.
3910,6,.,.
3910,7,سلامة,سَلامَة
3910,8,راسك,راس
3910,9,"""",""""
3910,10,تبتسم,اِبتَسَم
